noms,annees,remuneration,type
pires-beaune-christine,2018.0,0.0,Brut
pires-beaune-christine,2019.0,0.0,Brut
pires-beaune-christine,2014.0,0.0,Brut
pires-beaune-christine,2015.0,0.0,Brut
pires-beaune-christine,2016.0,0.0,Brut
pires-beaune-christine,2017.0,0.0,Brut
pires-beaune-christine,2018.0,0.0,Brut
pires-beaune-christine,2019.0,0.0,Brut
thomas-valerie,2016.0,2625.0,Brut
thomas-valerie,2016.0,0.0,Brut
thomas-valerie,2017.0,1200.0,Brut
thomas-valerie,2016.0,0.0,Brut
thomas-valerie,2017.0,0.0,Brut
vichnievsky-laurence,2011.0,85868.0,Net
vichnievsky-laurence,2012.0,85651.0,Net
vichnievsky-laurence,2013.0,87343.0,Net
vichnievsky-laurence,2014.0,87099.0,Net
vichnievsky-laurence,2015.0,86843.0,Net
vichnievsky-laurence,2016.0,87260.0,Net
vichnievsky-laurence,2017.0,47630.0,Net
vichnievsky-laurence,2011.0,27837.0,Net
vichnievsky-laurence,2012.0,24049.0,Net
vichnievsky-laurence,2013.0,24049.0,Net
vichnievsky-laurence,2014.0,23947.0,Net
vichnievsky-laurence,2015.0,20807.0,Net
vichnievsky-laurence,2016.0,19631.0,Net
vichnievsky-laurence,2017.0,9816.0,Net
blein-yves,2012.0,4788.0,Net
blein-yves,2013.0,8374.0,Net
blein-yves,2014.0,14315.0,Net
blein-yves,2015.0,19166.0,Net
blein-yves,2016.0,18941.0,Net
blein-yves,2017.0,9782.0,Net
blein-yves,2012.0,141087.0,Brut
blein-yves,2017.0,1110.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,1110.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2019.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2019.0,0.0,Brut
blein-yves,2014.0,14315.0,Net
blein-yves,2015.0,19166.0,Net
blein-yves,2016.0,18941.0,Net
blein-yves,2017.0,9783.0,Net
blein-yves,2011.0,0.0,Brut
blein-yves,2012.0,0.0,Brut
blein-yves,2013.0,0.0,Brut
blein-yves,2014.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,1110.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2019.0,0.0,Brut
blein-yves,2015.0,0.0,Brut
blein-yves,2016.0,0.0,Brut
blein-yves,2017.0,0.0,Brut
blein-yves,2018.0,0.0,Brut
blein-yves,2019.0,0.0,Brut
bonnell-bruno,2014.0,14656.0,Net
bonnell-bruno,2015.0,77857.0,Net
bonnell-bruno,2016.0,15728.0,Net
bonnell-bruno,2017.0,13786.0,Net
bonnell-bruno,2018.0,13591.0,Net
bonnell-bruno,2019.0,15000.0,Net
bonnell-bruno,2014.0,14576.0,Net
bonnell-bruno,2015.0,14537.0,Net
bonnell-bruno,2016.0,14507.0,Net
bonnell-bruno,2017.0,14485.0,Net
bonnell-bruno,2018.0,14286.0,Net
bonnell-bruno,2019.0,14400.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2018.0,0.0,Net
bonnell-bruno,2019.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2018.0,0.0,Net
bonnell-bruno,2015.0,1300.0,Brut
bonnell-bruno,2016.0,1300.0,Brut
bonnell-bruno,2017.0,1300.0,Brut
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,14656.0,Net
bonnell-bruno,2015.0,77857.0,Net
bonnell-bruno,2016.0,15728.0,Net
bonnell-bruno,2017.0,13786.0,Net
bonnell-bruno,2018.0,13591.0,Net
bonnell-bruno,2019.0,15000.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2018.0,0.0,Net
bonnell-bruno,2019.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,14576.0,Net
bonnell-bruno,2015.0,14537.0,Net
bonnell-bruno,2016.0,14507.0,Net
bonnell-bruno,2017.0,14485.0,Net
bonnell-bruno,2018.0,14286.0,Net
bonnell-bruno,2019.0,14400.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2014.0,42000.0,Net
bonnell-bruno,2015.0,37000.0,Net
bonnell-bruno,2016.0,55000.0,Net
bonnell-bruno,2017.0,12065.0,Net
bonnell-bruno,2014.0,1955.0,Net
bonnell-bruno,2015.0,3125.0,Net
bonnell-bruno,2016.0,1042.0,Net
bonnell-bruno,2014.0,12000.0,Net
bonnell-bruno,2015.0,14000.0,Net
bonnell-bruno,2016.0,12000.0,Net
bonnell-bruno,2017.0,8000.0,Net
bonnell-bruno,2014.0,4400.0,Net
bonnell-bruno,2015.0,2750.0,Net
bonnell-bruno,2016.0,8800.0,Net
bonnell-bruno,2014.0,0.0,Net
bonnell-bruno,2015.0,0.0,Net
bonnell-bruno,2016.0,0.0,Net
bonnell-bruno,2017.0,0.0,Net
bonnell-bruno,2018.0,0.0,Net
bonnell-bruno,2018.0,0.0,Net
bonnell-bruno,2019.0,0.0,Net
brocard-blandine,2011.0,24232.0,Brut
brocard-blandine,2012.0,27227.0,Brut
brocard-blandine,2013.0,8674.0,Brut
brocard-blandine,2014.0,0.0,Brut
brocard-blandine,2015.0,0.0,Brut
brocard-blandine,2016.0,9637.0,Brut
brocard-blandine,2017.0,7150.0,Brut
brocard-blandine,2014.0,3934.0,Brut
brocard-blandine,2015.0,7526.0,Brut
brocard-blandine,2016.0,7549.0,Brut
brocard-blandine,2017.0,3934.0,Brut
brugnera-anne,2012.0,4372.0,Net
brugnera-anne,2013.0,29238.0,Net
brugnera-anne,2014.0,38447.0,Net
brugnera-anne,2015.0,40363.0,Net
brugnera-anne,2016.0,37658.0,Net
brugnera-anne,2017.0,19424.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2014.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2015.0,0.0,Net
brugnera-anne,2016.0,0.0,Net
brugnera-anne,2017.0,0.0,Net
brugnera-anne,2012.0,17610.0,Net
brugnera-anne,2013.0,33355.0,Net
brugnera-anne,2014.0,30507.0,Net
brugnera-anne,2015.0,25416.0,Net
brugnera-anne,2016.0,24507.0,Net
brugnera-anne,2017.0,15006.0,Net
brugnera-anne,2015.0,21789.0,Net
brugnera-anne,2016.0,24128.0,Net
brugnera-anne,2017.0,12222.0,Net
cazarian-daniele,2012.0,18000.0,Brut
cazarian-daniele,2013.0,18000.0,Brut
cazarian-daniele,2014.0,18000.0,Brut
cazarian-daniele,2015.0,21289.0,Brut
cazarian-daniele,2016.0,21588.0,Brut
cazarian-daniele,2017.0,8408.0,Brut
cazarian-daniele,2011.0,0.0,Brut
cazarian-daniele,2012.0,0.0,Brut
cazarian-daniele,2013.0,0.0,Brut
cazarian-daniele,2014.0,0.0,Brut
cazarian-daniele,2015.0,0.0,Brut
cazarian-daniele,2016.0,0.0,Brut
cazarian-daniele,2017.0,0.0,Brut
cazarian-daniele,2011.0,0.0,Brut
cazarian-daniele,2012.0,0.0,Brut
cazarian-daniele,2013.0,0.0,Brut
cazarian-daniele,2014.0,0.0,Brut
cazarian-daniele,2015.0,0.0,Brut
cazarian-daniele,2016.0,0.0,Brut
cazarian-daniele,2017.0,0.0,Brut
cazarian-daniele,2011.0,0.0,Brut
cazarian-daniele,2012.0,0.0,Brut
cazarian-daniele,2013.0,0.0,Brut
cazarian-daniele,2014.0,0.0,Brut
cazarian-daniele,2015.0,0.0,Brut
cazarian-daniele,2016.0,0.0,Brut
cazarian-daniele,2017.0,0.0,Brut
cazarian-daniele,2011.0,0.0,Brut
cazarian-daniele,2012.0,0.0,Brut
cazarian-daniele,2013.0,0.0,Brut
cazarian-daniele,2014.0,0.0,Brut
cazarian-daniele,2015.0,0.0,Brut
cazarian-daniele,2016.0,0.0,Brut
cazarian-daniele,2017.0,0.0,Brut
cazarian-daniele,2011.0,0.0,Brut
cazarian-daniele,2012.0,0.0,Brut
cazarian-daniele,2013.0,0.0,Brut
cazarian-daniele,2014.0,0.0,Brut
cazarian-daniele,2015.0,0.0,Brut
cazarian-daniele,2016.0,0.0,Brut
cazarian-daniele,2017.0,0.0,Brut
fugit-jean-luc,2011.0,46816.0,Net
fugit-jean-luc,2012.0,47384.0,Net
fugit-jean-luc,2013.0,51697.0,Net
fugit-jean-luc,2014.0,50606.0,Net
fugit-jean-luc,2015.0,48138.0,Net
fugit-jean-luc,2016.0,51499.0,Net
fugit-jean-luc,2017.0,36500.0,Net
fugit-jean-luc,2011.0,0.0,Brut
fugit-jean-luc,2012.0,0.0,Brut
fugit-jean-luc,2013.0,0.0,Brut
fugit-jean-luc,2014.0,0.0,Brut
fugit-jean-luc,2015.0,0.0,Brut
fugit-jean-luc,2016.0,0.0,Brut
fugit-jean-luc,2017.0,0.0,Brut
fugit-jean-luc,2016.0,0.0,Brut
fugit-jean-luc,2017.0,0.0,Brut
fugit-jean-luc,2011.0,0.0,Net
fugit-jean-luc,2012.0,0.0,Net
fugit-jean-luc,2013.0,0.0,Net
fugit-jean-luc,2014.0,0.0,Net
gassilloud-thomas,2011.0,33092.0,Net
gassilloud-thomas,2012.0,33092.0,Net
gassilloud-thomas,2013.0,50079.0,Net
gassilloud-thomas,2014.0,102169.0,Net
gassilloud-thomas,2015.0,59972.0,Net
gassilloud-thomas,2016.0,38784.0,Net
gassilloud-thomas,2017.0,14603.0,Net
gassilloud-thomas,2011.0,0.0,Net
gassilloud-thomas,2012.0,0.0,Net
gassilloud-thomas,2013.0,0.0,Net
gassilloud-thomas,2014.0,0.0,Net
gassilloud-thomas,2015.0,0.0,Net
gassilloud-thomas,2016.0,0.0,Net
gassilloud-thomas,2017.0,0.0,Net
gassilloud-thomas,2015.0,0.0,Net
gassilloud-thomas,2016.0,0.0,Net
gassilloud-thomas,2017.0,0.0,Net
gassilloud-thomas,2015.0,0.0,Net
gassilloud-thomas,2016.0,0.0,Net
gassilloud-thomas,2017.0,0.0,Net
gassilloud-thomas,2014.0,16227.0,Net
gassilloud-thomas,2015.0,21636.0,Net
gassilloud-thomas,2016.0,21636.0,Net
gassilloud-thomas,2017.0,11838.0,Net
gassilloud-thomas,2014.0,0.0,Net
gassilloud-thomas,2015.0,0.0,Net
gassilloud-thomas,2016.0,0.0,Net
gassilloud-thomas,2017.0,0.0,Net
gassilloud-thomas,2018.0,0.0,Net
gassilloud-thomas,2016.0,0.0,Net
gassilloud-thomas,2017.0,0.0,Net
gassilloud-thomas,2018.0,0.0,Net
gassilloud-thomas,2014.0,3942.0,Net
gassilloud-thomas,2015.0,5256.0,Net
gassilloud-thomas,2016.0,5256.0,Net
gassilloud-thomas,2014.0,1116.0,Net
gassilloud-thomas,2015.0,1488.0,Net
gassilloud-thomas,2016.0,1488.0,Net
gassilloud-thomas,2014.0,2151.0,Net
gassilloud-thomas,2015.0,2868.0,Net
gassilloud-thomas,2016.0,2868.0,Net
gassilloud-thomas,2017.0,2868.0,Net
gassilloud-thomas,2017.0,3900.0,Net
gassilloud-thomas,2017.0,3939.0,Net
isaac-sibille-cyrille,2011.0,98000.0,Net
isaac-sibille-cyrille,2012.0,98000.0,Net
isaac-sibille-cyrille,2013.0,98000.0,Net
isaac-sibille-cyrille,2014.0,98000.0,Net
isaac-sibille-cyrille,2015.0,101000.0,Net
isaac-sibille-cyrille,2016.0,101000.0,Net
isaac-sibille-cyrille,2017.0,40000.0,Net
isaac-sibille-cyrille,2011.0,8200.0,Net
isaac-sibille-cyrille,2012.0,8300.0,Net
isaac-sibille-cyrille,2013.0,8400.0,Net
isaac-sibille-cyrille,2014.0,8500.0,Net
isaac-sibille-cyrille,2015.0,8600.0,Net
isaac-sibille-cyrille,2016.0,8700.0,Net
isaac-sibille-cyrille,2017.0,4000.0,Net
isaac-sibille-cyrille,2011.0,98000.0,Net
isaac-sibille-cyrille,2012.0,98000.0,Net
isaac-sibille-cyrille,2013.0,98000.0,Net
isaac-sibille-cyrille,2014.0,98000.0,Net
isaac-sibille-cyrille,2015.0,101000.0,Net
isaac-sibille-cyrille,2016.0,101000.0,Net
isaac-sibille-cyrille,2017.0,40000.0,Net
isaac-sibille-cyrille,2018.0,40000.0,Net
isaac-sibille-cyrille,2011.0,0.0,Net
isaac-sibille-cyrille,2012.0,0.0,Net
isaac-sibille-cyrille,2013.0,0.0,Net
isaac-sibille-cyrille,2014.0,0.0,Net
isaac-sibille-cyrille,2015.0,0.0,Net
isaac-sibille-cyrille,2016.0,0.0,Net
isaac-sibille-cyrille,2017.0,0.0,Net
isaac-sibille-cyrille,2018.0,0.0,Net
isaac-sibille-cyrille,2011.0,0.0,Net
isaac-sibille-cyrille,2012.0,0.0,Net
isaac-sibille-cyrille,2013.0,0.0,Net
isaac-sibille-cyrille,2014.0,0.0,Net
isaac-sibille-cyrille,2015.0,0.0,Net
isaac-sibille-cyrille,2016.0,0.0,Net
isaac-sibille-cyrille,2017.0,0.0,Net
isaac-sibille-cyrille,2018.0,0.0,Net
isaac-sibille-cyrille,2012.0,936.0,Net
isaac-sibille-cyrille,2013.0,936.0,Net
isaac-sibille-cyrille,2014.0,936.0,Net
isaac-sibille-cyrille,2015.0,936.0,Net
isaac-sibille-cyrille,2016.0,936.0,Net
isaac-sibille-cyrille,2017.0,936.0,Net
isaac-sibille-cyrille,2018.0,936.0,Net
julien-laferriere-hubert,2011.0,4800.0,Net
julien-laferriere-hubert,2012.0,14400.0,Net
julien-laferriere-hubert,2013.0,14400.0,Net
julien-laferriere-hubert,2014.0,14400.0,Net
julien-laferriere-hubert,2015.0,9600.0,Net
julien-laferriere-hubert,2014.0,3200.0,Brut
julien-laferriere-hubert,2016.0,15000.0,Brut
julien-laferriere-hubert,2014.0,24948.0,Net
julien-laferriere-hubert,2015.0,34787.0,Net
julien-laferriere-hubert,2016.0,34787.0,Net
julien-laferriere-hubert,2017.0,16632.0,Net
khedher-anissa,2012.0,13876.0,Net
khedher-anissa,2013.0,25460.0,Net
khedher-anissa,2014.0,26781.0,Net
khedher-anissa,2015.0,28338.0,Net
khedher-anissa,2016.0,28726.0,Net
khedher-anissa,2017.0,13913.0,Net
khedher-anissa,2014.0,85.0,Net
khedher-anissa,2015.0,344.0,Net
khedher-anissa,2016.0,171.0,Net
khedher-anissa,2014.0,0.0,Net
khedher-anissa,2015.0,0.0,Net
khedher-anissa,2016.0,0.0,Net
khedher-anissa,2017.0,0.0,Net
khedher-anissa,2014.0,0.0,Net
khedher-anissa,2015.0,0.0,Net
khedher-anissa,2016.0,0.0,Net
khedher-anissa,2017.0,0.0,Net
khedher-anissa,2016.0,0.0,Net
khedher-anissa,2017.0,0.0,Net
perrut-bernard,2014.0,0.0,Net
perrut-bernard,2015.0,0.0,Net
perrut-bernard,2016.0,0.0,Net
perrut-bernard,2017.0,0.0,Net
perrut-bernard,2014.0,26197.0,Net
perrut-bernard,2015.0,27474.0,Net
perrut-bernard,2016.0,27250.0,Net
perrut-bernard,2017.0,14683.0,Net
rudigoz-thomas,2012.0,4205.0,Net
rudigoz-thomas,2013.0,4696.0,Net
rudigoz-thomas,2014.0,1046.0,Net
rudigoz-thomas,2012.0,4601.0,Net
rudigoz-thomas,2012.0,0.0,Brut
rudigoz-thomas,2013.0,0.0,Brut
rudigoz-thomas,2014.0,0.0,Brut
rudigoz-thomas,2015.0,0.0,Brut
rudigoz-thomas,2016.0,0.0,Brut
rudigoz-thomas,2017.0,0.0,Brut
rudigoz-thomas,2014.0,29864.0,Brut
rudigoz-thomas,2015.0,40877.0,Brut
rudigoz-thomas,2016.0,41000.0,Brut
rudigoz-thomas,2017.0,20790.0,Brut
rudigoz-thomas,2015.0,28765.0,Brut
rudigoz-thomas,2016.0,29420.0,Brut
rudigoz-thomas,2017.0,14827.0,Brut
touraine-jean-louis,2016.0,1903.0,Net
touraine-jean-louis,2016.0,66667.0,Net
touraine-jean-louis,2016.0,44721.0,Net
touraine-jean-louis,2016.0,15749.0,Net
verchere-patrice,2011.0,0.0,Net
verchere-patrice,2012.0,0.0,Net
verchere-patrice,2013.0,0.0,Net
verchere-patrice,2014.0,0.0,Net
verchere-patrice,2015.0,0.0,Net
verchere-patrice,2016.0,0.0,Net
verchere-patrice,2011.0,0.0,Net
verchere-patrice,2012.0,0.0,Net
verchere-patrice,2013.0,0.0,Net
verchere-patrice,2014.0,0.0,Net
verchere-patrice,2015.0,0.0,Net
verchere-patrice,2016.0,0.0,Net
verchere-patrice,2016.0,31310.0,Brut
verchere-patrice,2017.0,15655.0,Brut
bonnivard-emilie,2012.0,9443.0,Net
bonnivard-emilie,2013.0,31470.0,Net
bonnivard-emilie,2014.0,38512.0,Net
bonnivard-emilie,2015.0,29113.0,Net
bonnivard-emilie,2016.0,3722.0,Net
bonnivard-emilie,2011.0,1802.0,Net
bonnivard-emilie,2012.0,64.0,Net
bonnivard-emilie,2013.0,3699.0,Net
bonnivard-emilie,2014.0,4692.0,Net
bonnivard-emilie,2011.0,24460.0,Net
bonnivard-emilie,2012.0,16877.0,Net
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Net
bonnivard-emilie,2017.0,0.0,Net
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2016.0,0.0,Brut
bonnivard-emilie,2017.0,0.0,Brut
bonnivard-emilie,2014.0,2086.0,Net
bonnivard-emilie,2015.0,2995.0,Net
bonnivard-emilie,2016.0,2576.0,Net
bonnivard-emilie,2017.0,1344.0,Net
bonnivard-emilie,2018.0,0.0,Net
bonnivard-emilie,2019.0,0.0,Net
bonnivard-emilie,2016.0,33659.0,Net
bonnivard-emilie,2017.0,18292.0,Net
bonnivard-emilie,2018.0,24442.0,Net
bonnivard-emilie,2019.0,3878.0,Net
degois-typhanie,2012.0,1924.0,Net
degois-typhanie,2013.0,1180.0,Net
degois-typhanie,2014.0,1683.0,Net
degois-typhanie,2015.0,2368.0,Net
degois-typhanie,2013.0,1313.0,Net
degois-typhanie,2016.0,313.0,Net
degois-typhanie,2016.0,1800.0,Net
degois-typhanie,2017.0,1852.0,Net
mignola-patrick,2011.0,138858.0,Net
mignola-patrick,2012.0,156691.0,Net
mignola-patrick,2013.0,190684.0,Net
mignola-patrick,2014.0,220596.0,Net
mignola-patrick,2015.0,168022.0,Net
mignola-patrick,2016.0,208332.0,Net
mignola-patrick,2017.0,90000.0,Net
mignola-patrick,2011.0,1950.0,Brut
mignola-patrick,2012.0,1625.0,Brut
mignola-patrick,2013.0,787.0,Brut
mignola-patrick,2014.0,787.0,Brut
mignola-patrick,2015.0,412.0,Brut
mignola-patrick,2014.0,19804.0,Net
mignola-patrick,2015.0,18122.0,Net
mignola-patrick,2016.0,9633.0,Net
mignola-patrick,2017.0,6990.0,Net
mignola-patrick,2016.0,36347.0,Net
mignola-patrick,2017.0,15905.0,Net
mignola-patrick,2014.0,1063.0,Net
mignola-patrick,2015.0,1486.0,Net
mignola-patrick,2016.0,1457.0,Net
mignola-patrick,2017.0,660.0,Net
rolland-vincent-7763,2011.0,51721.0,Net
